0,1.5708,0,0.042647,0,-0.35555
1.8183e-18,1.5392,-1.7618e-18,0.047261,-5.3141e-18,-0.35387
1.4866e-18,1.6392,-1.5919e-18,0.055373,-1.0054e-17,-0.33459
1.1713e-18,1.7392,-1.3873e-18,0.063296,-1.209e-17,-0.31376
2.9992e-19,1.8392,-3.9355e-19,0.072912,-9.1407e-18,-0.28986
-3.2952e-19,1.9258,4.7361e-19,0.083212,-1.1994e-17,-0.26536
-9.7611e-19,1.9729,1.4758e-18,0.092558,-1.3457e-17,-0.24418
-1.5839e-18,1.991,2.4426e-18,0.099863,-1.6866e-17,-0.22596
-3.5438e-18,1.9722,5.354e-18,0.10104,-1.4046e-17,-0.21606
-3.4183e-18,1.9308,4.9393e-18,0.098174,-1.4777e-17,-0.21129
-5.8369e-18,1.89,8.0769e-18,0.095471,-1.2309e-17,-0.20667
-5.026e-18,1.8498,6.6681e-18,0.092889,-1.3562e-17,-0.20216
-5.9141e-18,1.8102,7.5314e-18,0.090404,-1.2847e-17,-0.19773
-1.3346e-17,1.7712,1.6329e-17,0.088001,-4.1131e-18,-0.19338
-1.2272e-17,1.7327,1.4439e-17,0.085672,-6.8238e-18,-0.1891
-1.2367e-17,1.6948,1.4004e-17,0.083409,-7.9084e-18,-0.18488
-1.3143e-17,1.6574,1.4334e-17,0.081205,-8.0639e-18,-0.18071
-1.0767e-17,1.6206,1.1317e-17,0.079058,-1.2249e-17,-0.17659
-1.6858e-17,1.5843,1.7087e-17,0.076962,-5.8911e-18,-0.17253
-2.0262e-17,1.5486,1.9817e-17,0.074915,-2.5064e-18,-0.16852
-2.3245e-17,1.5134,2.1948e-17,0.072913,-5.2845e-19,-0.16456
-2.5084e-17,1.4787,2.2874e-17,0.070954,4.065e-19,-0.16066
-2.8621e-17,1.4445,2.5218e-17,0.069036,3.6762e-18,-0.1568
-3.0118e-17,1.4109,2.5649e-17,0.067157,3.5148e-18,-0.153
-3.0963e-17,1.3777,2.5496e-17,0.065314,2.4875e-18,-0.14926
-3.2797e-17,1.3451,2.6119e-17,0.063507,2.8405e-18,-0.14557
-3.4748e-17,1.3129,2.6772e-17,0.061733,4.1296e-18,-0.14193
-3.5396e-17,1.2812,2.6388e-17,0.059993,2.1879e-18,-0.13835
-3.9315e-17,1.25,2.8366e-17,0.058285,3.7979e-18,-0.13482
-4.2085e-17,1.2193,2.9392e-17,0.056607,4.9424e-18,-0.13136
-4.3547e-17,1.1891,2.9443e-17,0.05496,4.7911e-18,-0.12795
-4.3986e-17,1.1593,2.8795e-17,0.053342,2.3453e-18,-0.1246
-4.4974e-17,1.1299,2.8508e-17,0.051752,1.2474e-18,-0.1213
-4.5893e-17,1.101,2.817e-17,0.050189,9.1462e-19,-0.11807
-4.7993e-17,1.0726,2.8528e-17,0.048654,6.4652e-19,-0.11489
-5.0967e-17,1.0446,2.9338e-17,0.047144,9.1594e-20,-0.11177
-5.5565e-17,1.017,3.0973e-17,0.04566,1.282e-18,-0.1087
-6.1209e-17,0.9899,3.3038e-17,0.0442,4.3373e-18,-0.1057
-6.337e-17,0.96319,3.3119e-17,0.042764,3.0904e-18,-0.10275
-6.7948e-17,0.9369,3.4383e-17,0.041352,3.4499e-18,-0.099852
-6.9087e-17,0.91102,3.3844e-17,0.039963,5.735e-19,-0.097014
-7.371e-17,0.88554,3.4951e-17,0.0386,2.8988e-18,-0.09423
-7.7394e-17,0.86048,3.5517e-17,0.037265,7.6375e-19,-0.091496
-8.5901e-17,0.83581,3.8145e-17,0.035963,3.5063e-18,-0.088808
-9.6024e-17,0.81153,4.1252e-17,0.034702,5.8375e-18,-0.086158
-1.0232e-16,0.78764,4.2518e-17,0.033489,7.7572e-18,-0.083538
-1.1542e-16,0.76413,4.6377e-17,0.032324,5.7003e-18,-0.080945
-1.2415e-16,0.74101,4.8226e-17,0.031203,7.4571e-18,-0.07838
-1.2978e-16,0.71825,4.8722e-17,0.030116,5.9167e-18,-0.075848
-1.4159e-16,0.69587,5.1354e-17,0.029056,6.6337e-18,-0.073353
-1.4975e-16,0.67385,5.2455e-17,0.02802,6.1694e-18,-0.070896
-1.5598e-16,0.65218,5.2745e-17,0.027005,5.5629e-18,-0.06848
-1.6448e-16,0.63088,5.3674e-17,0.02601,8.0525e-18,-0.066105
-1.7589e-16,0.60992,5.5367e-17,0.025034,1.1155e-17,-0.063769
-1.7535e-16,0.58931,5.3218e-17,0.024076,1.3715e-17,-0.061473
-1.8015e-16,0.56904,5.2686e-17,0.023137,1.5319e-17,-0.059216
-1.8771e-16,0.54911,5.2872e-17,0.022216,1.6665e-17,-0.056997
-1.9451e-16,0.52951,5.2737e-17,0.021312,1.6598e-17,-0.054817
-1.9793e-16,0.51024,5.1622e-17,0.020426,1.6797e-17,-0.052675
-2.0573e-16,0.4913,5.1578e-17,0.019556,1.6156e-17,-0.05057
-2.1346e-16,0.47267,5.1408e-17,0.018704,1.668e-17,-0.048501
-2.1196e-16,0.45436,4.9e-17,0.017867,1.713e-17,-0.046469
-2.2173e-16,0.43636,4.9159e-17,0.017047,1.6934e-17,-0.044472
-2.2776e-16,0.41867,4.8388e-17,0.016243,1.6886e-17,-0.042511
-2.3737e-16,0.40128,4.8277e-17,0.015454,1.7845e-17,-0.040584
-2.458e-16,0.3842,4.7807e-17,0.014681,1.7835e-17,-0.038692
-2.4605e-16,0.36741,4.5716e-17,0.013923,1.6754e-17,-0.036833
-2.5363e-16,0.3509,4.4962e-17,0.01318,1.6524e-17,-0.035007
-2.536e-16,0.33469,4.284e-17,0.012452,1.4856e-17,-0.033215
-2.594e-16,0.31876,4.1697e-17,0.011738,1.6004e-17,-0.031455
-2.6348e-16,0.30312,4.0241e-17,0.011038,1.6409e-17,-0.029726
-2.6413e-16,0.28774,3.8266e-17,0.010352,1.5611e-17,-0.028029
-2.6869e-16,0.27265,3.6857e-17,0.0096795,1.7701e-17,-0.026364
-2.6811e-16,0.25782,3.4754e-17,0.0090207,1.7631e-17,-0.024728
-2.7396e-16,0.24325,3.3487e-17,0.0083752,1.7808e-17,-0.023123
-2.7109e-16,0.22895,3.1169e-17,0.0077428,1.6221e-17,-0.021548
