0,0,0,0,0,0,0,0,0,0,0,0,0
2.2892e-18,-0.00013847,2.2405e-18,8.1291e-17,0.025879,-0.012171,-0.045312,-8.0969e-17,-0.0029152,-0.0029152,-0.0029152,-0.0029152,0
1.9423e-18,0.0046115,2.3208e-18,2.2524e-16,0.12588,-0.11217,0.054688,-8.924e-16,0.097085,0.097085,0.097085,0.097085,0
1.5953e-18,0.0093615,2.3994e-18,2.8698e-16,0.22588,-0.21217,0.15469,-9.4299e-16,0.19708,0.19708,0.19708,0.19708,0
4.2796e-19,0.012081,-9.8006e-19,3.0512e-16,0.32588,-0.31217,0.25469,-9.5978e-16,0.25433,0.25433,0.25433,0.25433,0
-4.9185e-19,0.01376,1.0739e-18,3.3247e-16,0.42588,-0.41217,0.34132,-9.8488e-16,0.28968,0.28968,0.28968,0.28968,0
-1.4961e-18,0.014904,1.9316e-18,3.5341e-16,0.52588,-0.51217,0.38837,-1.0012e-15,0.31377,0.31377,0.31377,0.31377,0
-2.4536e-18,0.015696,5.1218e-18,3.6187e-16,0.6242,-0.61217,0.4082,-1.0117e-15,0.33044,0.33044,0.33044,0.33044,0
-5.4295e-18,0.016232,2.2744e-18,3.6908e-16,0.70561,-0.71217,0.40798,-1.0171e-15,0.34172,0.34172,0.34172,0.34172,0
-5.1162e-18,0.01657,2.8591e-18,3.7257e-16,0.7755,-0.80929,0.39381,-1.0206e-15,0.34884,0.34884,0.34884,0.34884,0
-8.5468e-18,0.016763,5.5189e-19,3.7502e-16,0.8372,-0.88736,0.36939,-1.0123e-15,0.3529,0.3529,0.3529,0.3529,0
-7.2095e-18,0.016863,1.6657e-18,3.7605e-16,0.89308,-0.95139,0.33734,-1.0145e-15,0.355,0.355,0.355,0.355,0
-8.321e-18,0.016894,1.0218e-18,3.7602e-16,0.94437,-1.0042,0.29922,-1.0145e-15,0.35567,0.35567,0.35567,0.35567,0
-1.8438e-17,0.016871,-6.5957e-18,3.6318e-16,0.9918,-1.0475,0.25607,-9.9305e-16,0.35519,0.35519,0.35519,0.35519,0
-1.6666e-17,0.016803,-4.6857e-18,3.8327e-16,1.0358,-1.0826,0.20868,-1.0178e-15,0.35375,0.35375,0.35375,0.35375,0
-1.6526e-17,0.016695,-3.3125e-18,3.7383e-16,1.0766,-1.1103,0.15767,-1.0096e-15,0.35148,0.35148,0.35148,0.35148,0
-1.7297e-17,0.016551,-3.0035e-18,3.7035e-16,1.1144,-1.1313,0.10356,-1.0004e-15,0.34845,0.34845,0.34845,0.34845,0
-1.3967e-17,0.016375,5.0592e-19,3.8379e-16,1.1492,-1.1462,0.046828,-1.0173e-15,0.34473,0.34473,0.34473,0.34473,0
-2.157e-17,0.016167,-4.6068e-18,3.6087e-16,1.1811,-1.1555,-0.012132,-9.8493e-16,0.34036,0.34036,0.34036,0.34036,0
-2.5593e-17,0.01593,-6.2858e-18,3.1671e-16,1.2102,-1.1595,-0.072946,-9.3144e-16,0.33538,0.33538,0.33538,0.33538,0
-2.9004e-17,0.015666,-8.1664e-18,3.2003e-16,1.2365,-1.1586,-0.13528,-9.3017e-16,0.32981,0.32981,0.32981,0.32981,0
-3.0938e-17,0.015374,-9.2784e-18,3.2875e-16,1.2599,-1.1531,-0.19882,-9.3654e-16,0.32367,0.32367,0.32367,0.32367,0
-3.4915e-17,0.015056,-1.1678e-17,3.0968e-16,1.2805,-1.1434,-0.26331,-9.1133e-16,0.31696,0.31696,0.31696,0.31696,0
-3.6359e-17,0.014711,-1.1362e-17,3.0744e-16,1.2983,-1.1297,-0.32851,-9.0235e-16,0.3097,0.3097,0.3097,0.3097,0
-3.7011e-17,0.014339,-1.0175e-17,3.0357e-16,1.3133,-1.1122,-0.39419,-8.9634e-16,0.30187,0.30187,0.30187,0.30187,0
-3.8836e-17,0.01394,-1.0538e-17,3.0716e-16,1.3256,-1.0911,-0.46017,-8.9946e-16,0.29347,0.29347,0.29347,0.29347,0
-4.0782e-17,0.013512,-1.1799e-17,3.0987e-16,1.3352,-1.0668,-0.52631,-8.9933e-16,0.28447,0.28447,0.28447,0.28447,0
-4.1191e-17,0.013055,-9.8444e-18,3.1021e-16,1.3422,-1.0393,-0.59247,-8.9841e-16,0.27485,0.27485,0.27485,0.27485,0
-4.5385e-17,0.012567,-1.128e-17,3.1295e-16,1.3466,-1.0089,-0.65854,-8.9491e-16,0.26457,0.26457,0.26457,0.26457,0
-4.8211e-17,0.012045,-1.2172e-17,3.1084e-16,1.3486,-0.97558,-0.72445,-8.9104e-16,0.25357,0.25357,0.25357,0.25357,0
-4.9524e-17,0.011486,-1.1844e-17,3.083e-16,1.348,-0.9396,-0.79014,-8.8864e-16,0.24181,0.24181,0.24181,0.24181,0
-4.9678e-17,0.010887,-9.3631e-18,3.0797e-16,1.3451,-0.90103,-0.85556,-8.8646e-16,0.22919,0.22919,0.22919,0.22919,0
-5.046e-17,0.010242,-8.1437e-18,3.0637e-16,1.3398,-0.85993,-0.92069,-8.8216e-16,0.21563,0.21563,0.21563,0.21563,0
-5.117e-17,0.0095472,-7.6679e-18,3.0415e-16,1.3322,-0.81639,-0.98553,-8.7942e-16,0.20099,0.20099,0.20099,0.20099,0
-5.3194e-17,0.008794,-7.1278e-18,3.0079e-16,1.3223,-0.77043,-1.0501,-8.766e-16,0.18514,0.18514,0.18514,0.18514,0
-5.617e-17,0.0079737,-6.4704e-18,3.0472e-16,1.3103,-0.72209,-1.1144,-8.7642e-16,0.16787,0.16787,0.16787,0.16787,0
