0,0,1,0,1,0,-1,0,0,0,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.3906e-06,0,0.5,0
0,0,1,0,1,0,-1,0,0,3.7531e-05,0,0.49999,0
0,0,1,0,1,0,-1,0,0,8.4375e-05,0,0.49999,0
0,0,1,0,1,0,-1,0,0,0.00014987,0,0.49998,0
0,0,1,0,1,0,-1,0,0,0.00023398,0,0.49997,0
0,0,1,0,1,0,-1,0,0,0.00033665,0,0.49995,0
0,0,1,0,1,0,-1,0,0,0.00045784,0,0.49994,0
0,0,1,0,1,0,-1,0,0,0.00059749,0,0.49992,0
0,0,1,0,1,0,-1,0,0,0.00075556,0,0.4999,0
0,0,1,0,1,0,-1,0,0,0.00093201,0,0.49987,0
0,0,1,0,1,0,-1,0,0,0.0011268,0,0.49985,0
0,0,1,0,1,0,-1,0,0,0.0013398,0,0.49982,0
0,0,1,0,1,0,-1,0,0,0.0015711,0,0.49978,0
0,0,1,0,1,0,-1,0,0,0.0018206,0,0.49975,0
0,0,1,0,1,0,-1,0,0,0.0020882,0,0.49971,0
0,0,1,0,1,0,-1,0,0,0.0023739,0,0.49967,0
0,0,1,0,1,0,-1,0,0,0.0026776,0,0.49963,0
0,0,1,0,1,0,-1,0,0,0.0029994,0,0.49959,0
0,0,1,0,1,0,-1,0,0,0.0033391,0,0.49954,0
0,0,1,0,1,0,-1,0,0,0.0036967,0,0.49949,0
0,0,1,0,1,0,-1,0,0,0.0040721,0,0.49944,0
0,0,1,0,1,0,-1,0,0,0.0044654,0,0.49939,0
0,0,1,0,1,0,-1,0,0,0.0048764,0,0.49933,0
0,0,1,0,1,0,-1,0,0,0.0053051,0,0.49927,0
0,0,1,0,1,0,-1,0,0,0.0057515,0,0.49921,0
0,0,1,0,1,0,-1,0,0,0.0062155,0,0.49915,0
0,0,1,0,1,0,-1,0,0,0.0066971,0,0.49908,0
0,0,1,0,1,0,-1,0,0,0.0071963,0,0.49901,0
0,0,1,0,1,0,-1,0,0,0.0077129,0,0.49894,0
0,0,1,0,1,0,-1,0,0,0.0082469,0,0.49887,0
0,0,1,0,1,0,-1,0,0,0.0087983,0,0.49879,0
0,0,1,0,1,0,-1,0,0,0.0093671,0,0.49871,0
0,0,1,0,1,0,-1,0,0,0.0099531,0,0.49863,0
0,0,1,0,1,0,-1,0,0,0.010556,0,0.49855,0
0,0,1,0,1,0,-1,0,0,0.011177,0,0.49846,0
0,0,1,0,1,0,-1,0,0,0.011815,0,0.49838,0
0,0,1,0,1,0,-1,0,0,0.012469,0,0.49829,0
0,0,1,0,1,0,-1,0,0,0.013141,0,0.49819,0
0,0,1,0,1,0,-1,0,0,0.01383,0,0.4981,0
0,0,1,0,1,0,-1,0,0,0.014536,0,0.498,0
0,0,1,0,1,0,-1,0,0,0.015258,0,0.4979,0
0,0,1,0,1,0,-1,0,0,0.015998,0,0.4978,0
0,0,1,0,1,0,-1,0,0,0.016754,0,0.4977,0
0,0,1,0,1,0,-1,0,0,0.017527,0,0.49759,0
0,0,1,0,1,0,-1,0,0,0.018317,0,0.49748,0
0,0,1,0,1,0,-1,0,0,0.019124,0,0.49737,0
0,0,1,0,1,0,-1,0,0,0.019947,0,0.49726,0
0,0,1,0,1,0,-1,0,0,0.020787,0,0.49714,0
0,0,1,0,1,0,-1,0,0,0.021643,0,0.49702,0
0,0,1,0,1,0,-1,0,0,0.022516,0,0.4969,0
0,0,1,0,1,0,-1,0,0,0.023405,0,0.49678,0
0,0,1,0,1,0,-1,0,0,0.024311,0,0.49666,0
0,0,1,0,1,0,-1,0,0,0.025233,0,0.49653,0
0,0,1,0,1,0,-1,0,0,0.026171,0,0.4964,0
0,0,1,0,1,0,-1,0,0,0.027126,0,0.49627,0
0,0,1,0,1,0,-1,0,0,0.028096,0,0.49614,0
0,0,1,0,1,0,-1,0,0,0.029083,0,0.496,0
0,0,1,0,1,0,-1,0,0,0.030086,0,0.49586,0
0,0,1,0,1,0,-1,0,0,0.031106,0,0.49572,0
0,0,1,0,1,0,-1,0,0,0.032141,0,0.49558,0
0,0,1,0,1,0,-1,0,0,0.033192,0,0.49544,0
0,0,1,0,1,0,-1,0,0,0.034259,0,0.49529,0
0,0,1,0,1,0,-1,0,0,0.035342,0,0.49514,0
0,0,1,0,1,0,-1,0,0,0.03644,0,0.49499,0
0,0,1,0,1,0,-1,0,0,0.037555,0,0.49484,0
0,0,1,0,1,0,-1,0,0,0.038685,0,0.49468,0
0,0,1,0,1,0,-1,0,0,0.039831,0,0.49452,0
0,0,1,0,1,0,-1,0,0,0.040993,0,0.49436,0
0,0,1,0,1,0,-1,0,0,0.04217,0,0.4942,0
0,0,1,0,1,0,-1,0,0,0.043363,0,0.49404,0
0,0,1,0,1,0,-1,0,0,0.044571,0,0.49387,0
0,0,1,0,1,0,-1,0,0,0.045795,0,0.4937,0
0,0,1,0,1,0,-1,0,0,0.047034,0,0.49353,0
0,0,1,0,1,0,-1,0,0,0.048288,0,0.49336,0
0,0,1,0,1,0,-1,0,0,0.049558,0,0.49319,0
0,0,1,0,1,0,-1,0,0,0.050843,0,0.49301,0
0,0,1,0,1,0,-1,0,0,0.052144,0,0.49283,0
0,0,1,0,1,0,-1,0,0,0.053459,0,0.49265,0
0,0,1,0,1,0,-1,0,0,0.05479,0,0.49247,0
0,0,1,0,1,0,-1,0,0,0.056135,0,0.49228,0
0,0,1,0,1,0,-1,0,0,0.057496,0,0.49209,0
0,0,1,0,1,0,-1,0,0,0.058872,0,0.49191,0
0,0,1,0,1,0,-1,0,0,0.060262,0,0.49171,0
0,0,1,0,1,0,-1,0,0,0.061668,0,0.49152,0
0,0,1,0,1,0,-1,0,0,0.063088,0,0.49133,0
0,0,1,0,1,0,-1,0,0,0.064523,0,0.49113,0
0,0,1,0,1,0,-1,0,0,0.065973,0,0.49093,0
0,0,1,0,1,0,-1,0,0,0.067438,0,0.49073,0
0,0,1,0,1,0,-1,0,0,0.068917,0,0.49052,0
0,0,1,0,1,0,-1,0,0,0.070411,0,0.49032,0
0,0,1,0,1,0,-1,0,0,0.071919,0,0.49011,0
0,0,1,0,1,0,-1,0,0,0.073442,0,0.4899,0
0,0,1,0,1,0,-1,0,0,0.07498,0,0.48969,0
0,0,1,0,1,0,-1,0,0,0.076532,0,0.48948,0
